Date,Decimal Date,MJD,Up
2022-08-08 00:00:00,2022.6009582477755,59799.0,-0.0008139557903632522
2022-08-08 03:00:00,2022.601300479124,59799.125,-0.0010906455572694
2022-08-08 06:00:00,2022.6016427104723,59799.25,-0.0011949077015742
2022-08-08 09:00:00,2022.6019849418208,59799.375,-0.0012334256898611
2022-08-08 12:00:00,2022.602327173169,59799.5,-0.0015343462582677
2022-08-08 15:00:00,2022.6026694045174,59799.625,-0.0017487910808995
2022-08-08 18:00:00,2022.6030116358659,59799.75,-0.0018408092437312
2022-08-08 21:00:00,2022.6033538672143,59799.875,-0.0019943970255553
2022-08-09 00:00:00,2022.6036960985625,59800.0,-0.0022256593219935
2022-08-09 03:00:00,2022.604038329911,59800.125,-0.0023471023887395
2022-08-09 06:00:00,2022.6043805612594,59800.25,-0.0022870961111038
2022-08-09 09:00:00,2022.6047227926078,59800.375,-0.0023686573840677
2022-08-09 12:00:00,2022.6050650239563,59800.5,-0.0023988992907106
2022-08-09 15:00:00,2022.6054072553045,59800.625,-0.0025454557035118
2022-08-09 18:00:00,2022.605749486653,59800.75,-0.00270029110834
2022-08-09 21:00:00,2022.6060917180014,59800.875,-0.0027692734729498
2022-08-10 00:00:00,2022.6064339493498,59801.0,-0.0026495817583054
2022-08-10 03:00:00,2022.6067761806983,59801.125,-0.0024946490302681
2022-08-10 06:00:00,2022.6071184120465,59801.25,-0.0023095030337572
2022-08-10 09:00:00,2022.607460643395,59801.375,-0.0021151059772819
2022-08-10 12:00:00,2022.6078028747434,59801.5,-0.0018965051276609
2022-08-10 15:00:00,2022.6081451060918,59801.625,-0.0020344723016023
2022-08-10 18:00:00,2022.60848733744,59801.75,-0.0021554531995207
2022-08-10 21:00:00,2022.6088295687885,59801.875,-0.0022649900056421
2022-08-11 00:00:00,2022.609171800137,59802.0,-0.0021284176036715
2022-08-11 03:00:00,2022.6095140314853,59802.125,-0.0021747034043073
2022-08-11 06:00:00,2022.6098562628338,59802.25,-0.0020954944193363
2022-08-11 09:00:00,2022.610198494182,59802.375,-0.0020752246491611
2022-08-11 12:00:00,2022.6105407255304,59802.5,-0.0021755800116807
2022-08-11 15:00:00,2022.6108829568789,59802.625,-0.0023376732133328
2022-08-11 18:00:00,2022.6112251882273,59802.75,-0.0022449938114732
2022-08-11 21:00:00,2022.6115674195755,59802.875,-0.0021013710647821
2022-08-12 00:00:00,2022.611909650924,59803.0,-0.0019338299753144
2022-08-12 03:00:00,2022.6122518822724,59803.125,-0.0018723756074905
2022-08-12 06:00:00,2022.6125941136208,59803.25,-0.0018057436682283
2022-08-12 09:00:00,2022.6129363449693,59803.375,-0.0016272172797471
2022-08-12 12:00:00,2022.6132785763175,59803.5,-0.0014953659847378
2022-08-12 15:00:00,2022.613620807666,59803.625,-0.0013158951187506
2022-08-12 18:00:00,2022.6139630390144,59803.75,-0.0010972097516059
2022-08-12 21:00:00,2022.6143052703628,59803.875,-0.0009202035726048052
2022-08-13 00:00:00,2022.6146475017113,59804.0,-0.000900994462426752
2022-08-13 03:00:00,2022.6149897330595,59804.125,-0.0010191404726356
